ESCU00CAN	47.0734039	-64.7987103	-16.02
EUSM00MYS	5.1455694	100.4940944	18.761
FAA100PYF	-17.5553139	-149.6143	12.35
FAIR00USA	64.9779983	-147.4992396	319.1771
FALE00WSM	-13.8322	-171.9995	47.6
FALK00FLK	-51.6936522	-57.8740674	50.8407
FFMJ00DEU	50.0905778	8.6649639	178.2
FLIN00CAN	54.7256	-101.978	320
FLRS00PRT	39.4538333	-31.1263889	79.9
FRDN00CAN	45.933	-66.659	95.9
FTNA00WLF	-14.3078031	-178.1209457	84.859
FUNC00PRT	32.6479472	-16.9076167	78.5
GAMB00PYF	-23.1303547	-134.9648236	80.66
GAMG00KOR	35.5900706	127.9196603	927.965
GANP00SVK	49.0347139	20.3229361	746
GCGO00USA	65.6390501	-147.8428653	319.3891
GENO00ITA	44.4194	8.9211167	153.5
GLPS00ECU	-0.7429986	-90.3036686	1.7882
GLSV00UKR	50.3641778	30.4967389	226.8
GMSD00JPN	30.5564456	131.0155636	142.6475
GODE00USA	39.0217276	-76.8268305	14.5046
GODN00USA	39.0211667	-76.8270833	18
GODS00USA	39.0347778	-77.3869722	19.1
GODZ00USA	39.0217278	-76.8268278	14.509
GOL200USA	35.4251556	-116.88925	986.6779
GOLD00USA	35.4251556	-116.88925	986.6779
GOP600CZE	49.9136667	14.7856028	592.6
GOP700CZE	49.9136667	14.7856028	592.62
GOPE00CZE	49.9137056	14.7856222	592.6
GRAC00FRA	43.7544861	6.9207611	1319.8
GRAS00FRA	43.7547389	6.920575	1319.3
GRAZ00AUT	47.0671278	15.493475	538.3
GUAM00GUM	13.5893306	144.8683583	201.914
GUAO00CHN	43.4711	87.1773	2049.2
GUAT00GTM	14.5904028	-90.5201833	1519.9
GUUG00GUM	13.4332083	144.8027139	134.7
HAL100USA	20.7075056	-156.2561944	3049
HAMD00IRN	34.8690827	48.5343064	1750.9381
HARB00ZAF	-25.8869617	27.7072458	1558.078
HERS00GBR	50.8673	0.3362	76.5
HERT00GBR	50.8674778	0.3343528	83.3
HKSL00HKG	22.3720047	113.9279813	95.303
HKWS00HKG	22.4342824	114.3353773	63.789
HLFX00CAN	44.68355	-63.6112778	3.1
HNLC00USA	21.3033	-157.8645	22
HNPT00USA	38.5888167	-76.1303722	-28
HNUS00ZAF	-34.4246306	19.2230611	63
HOB200AUS	-42.8047194	147.4387333	41.1
HOFN00ISL	64.2672917	-15.197925	82.3
HOLB00CAN	50.6404	-128.135	560
HOLM00CAN	70.7364	-117.7609	39.5
HOLP00USA	33.9245389	-118.1681694	-6.71
HRAG00ZAF	-25.8904022	27.6851802	1407.38
HRAO00ZAF	-25.8901056	27.6869806	1414.3
HUEG00DEU	47.8339444	7.5961667	278.4
HYDE00IND	17.4172556	78.5508667	441.68
IENG00ITA	45.0151333	7.6394056	316.6
IISC00IND	13.0211659	77.5703759	843.7145
INEG00MEX	21.8561528	-102.2842028	1888.347
INVK00CAN	68.3062	-133.527	46.36
IQAL00CAN	63.7559639	-68.5104972	91.7
IQQE00CHL	-20.2735417	-70.1317167	38.9
IRKJ00RUS	52.2190194	104.3161778	502.1
IRKM00RUS	52.2190241	104.3162403	502.317
IRKT00RUS	52.219	104.3162	503.3816
ISBA00IRQ	33.3414139	44.4384028	72.4
ISHI00JPN	36.2088333	140.2189556	155.83
ISPA00CHL	-27.1249829	-109.34441	112.4948
ISTA00TUR	41.1044472	29.0193389	147.2
IZMI00TUR	38.3948083	27.0818222	74.9
JCTW00ZAF	-33.9514333	18.46855	83.596
JFNG00CHN	30.5155654	114.4910189	71.324
JNAV00VNM	21.0045853	105.8439469	34.87
JOG200IDN	-7.7638139	110.3724639	174.4
JOZ200POL	52.0978306	21.0323417	152.3
JOZE00POL	52.0972722	21.0315333	141.4
JPLM00USA	34.2048194	-118.173225	423.9843
JPRE00ZAF	-25.732025	28.2826333	1387.327
KARR00AUS	-20.9814361	117.0971861	109.2
KAT100AUS	-14.3760083	132.1532694	184.5
KERG00ATF	-49.3514669	70.2555239	73.009
KGNI00JPN	35.7103417	139.4881222	123.5
KHAR00UKR	50.0051028	36.2390083	201
KIR000SWE	67.8775722	21.0602333	498
KIR800SWE	67.8775417	21.0601778	498
KIRI00KIR	1.3545806	172.9228972	36.2
KIRU00SWE	67.85735	20.9684417	390.9
KIT300UZB	39.1347667	66.88545	622.6
KITG00UZB	39.1333864	66.8867382	620.631
KMNM00TWN	24.4638222	118.3885778	49.1
KOKB00USA	22.1262638	-159.6649298	1167.5216
KOKV00USA	22.1262638	-159.6649298	1167.5216
KOS100NLD	52.1733556	5.818225	104.8
KOST00KAZ	53.2245583	63.6081028	163.0312
KOUC00NCL	-20.5586972	164.2873333	84.17
KOUG00GUF	5.0984709	-52.6397502	107.248
KOUR00GUF	5.2522	-52.806	-25.57
KRGG00ATF	-49.351543	70.2555059	72.9673
KRS100TUR	40.5884528	43.0934444	1811.7
KSMV00JPN	35.9553722	140.657675	57.9
KUJ200CAN	55.2900083	-77.7352722	8.6
KZN200RUS	55.7907833	49.1192444	94.6
LAE100PNG	-6.6737	146.9932	140.35
LAMA00POL	53.8924	20.6699333	186.7
LAUT00FJI	-17.6088056	177.4465833	89.7
LBCH00USA	33.7877694	-118.2033444	-27.58
LCK300IND	26.9121793	80.9556358	64.165
LCK400IND	26.9121426	80.9556167	64.1821
LEIJ00DEU	51.3539806	12.3740972	178.4
LHAZ00CHN	29.6573306	91.1040222	3622
LLAG00ESP	28.4816661	-16.3207178	622.82
LMMF00MTQ	14.5948167	-60.9961694	-27
LPAL00ESP	28.7639583	-17.8938389	2207
LPGS00ARG	-34.9067444	-57.9323	29.9
LROC00FRA	46.1589389	-1.2193194	57.9
M0SE00ITA	41.8931139	12.4932583	120.6
MAC100AUS	-54.4995	158.9358	-6.7
MAD200ESP	40.4291611	-4.2496583	829.5
MADR00ESP	40.4291611	-4.2496583	829.5
MAG000RUS	59.5758	150.77	361.9266
MAJU00MHL	7.1191369	171.364525	33.9
MAL200KEN	-2.996	40.194	-20.4
MANA00NIC	12.1489389	-86.2489944	71
MAR600SWE	60.5951417	17.2585222	75.4
MAR700SWE	60.5950528	17.2584389	74.3
MARS00FRA	43.2787694	5.3537833	61.7
MAS100ESP	27.7637389	-15.6332778	197.2
MAT100ITA	40.6490611	16.7045444	534.5
MATE00ITA	40.6491306	16.7044583	535.6
MATG00ITA	40.6490278	16.7046528	537
MAUI00USA	20.7067	-156.257	3062
MAW100ATA	-67.6048	62.8707	59.2
MAYG00MYT	-12.7820532	45.2581519	-16.35
MBAR00UGA	-0.6014691	30.7378762	1337.6533
MCHL00AUS	-26.3589056	148.1449611	534.6
MCIL00JPN	24.2900944	153.9786611	35.66
MCM400ATA	-77.8383495	166.6693293	98.0222
MDO100USA	30.6805111	-104.0149933	2004.4761
MDVJ00RUS	56.0214917	37.2145028	257.4
MEDI00ITA	44.5199556	11.6468139	50
MELI00ESP	35.2812194	-2.9516417	93.5
MERS00TUR	36.5663889	34.2558528	38.5
MET300FIN	60.2174556	24.3945	79.2
METG00FIN	60.2419667	24.384175	59.7
METS00FIN	60.2174694	24.3953167	94.6
MFKG00ZAF	-25.8050139	25.5399694	1310.9
MGUE00ARG	-35.77735	-69.3979278	1554.15
MIKL00UKR	46.9727889	31.9728278	94.7
MIZU00JPN	39.1351694	141.1328278	117
MKEA00USA	19.8013566	-155.4563453	3754.7
MOBJ00RUS	55.114882	36.5697129	182.6079
MOBK00RUS	55.114882	36.5697129	182.6079
MOBN00RUS	55.1148806	36.5695194	182.634
MOBS00AUS	-37.8294054	144.9753402	40.578
MOIU00KEN	0.2883204	35.2900102	2201.5321
MONP00USA	32.89	-116.42	1842.55
MORP00GBR	55.2127889	-1.6854972	144.5
MQZG00NZL	-43.7027361	172.654705	154.68
MRC100USA	38.4990996	-77.3706496	27.2003
MRL100NZL	-41.5761944	173.7407528	147.2
MRL200NZL	-41.5761944	173.7407528	147.2
MRO100AUS	-26.6966389	116.6374917	354.1
MTKA00JPN	35.6795139	139.5613861	109
MTV100URY	-34.9135917	-56.1763	40.7
MTV200URY	-34.9135917	-56.1763	40.7
NAIN00CAN	56.5369639	-61.6887167	33.48
NANO00CAN	49.2948	-124.0865	6
NAUR00NRU	-0.5518397	166.92555	46.3
NCKU00TWN	22.9966583	120.2225833	98.217
NICO00CYP	35.1409806	33.3964333	191.7
NIST00USA	39.9950667	-105.2626056	1648.488
NIUM00NIU	-19.0765667	-169.9270667	90.1
NKLG00GAB	0.3539077	9.6721263	31.496
NLIB00USA	41.7715917	-91.5748917	207.0648
NNOR00AUS	-31.0487389	116.1927139	234.984
NOT100ITA	36.8761083	14.9898083	126.2
NOVM00RUS	55.0305	82.9094889	149.98
NRC100CAN	45.4542	-75.6238	82.5
NRIL00RUS	69.3618333	88.3597778	47.8937
NRL100USA	38.8207528	-77.0244028	-26.01
NRMD00NCL	-22.2283306	166.4848833	160.384
NTUS00SGP	1.3458	103.6799	79
NURK00RWA	-1.9445972	30.0899028	1485.3
NVSK00RUS	54.8406	83.2355	123.6429
NYA100NOR	78.9295528	11.8652944	83.7
NYA200NOR	78.9303333	11.8586389	81.5
NYAL00NOR	78.9295806	11.8650944	79
OAK100GBR	51.1176111	-0.905125	139.6
OAK200GBR	51.1176111	-0.905125	139.6
OBE400DEU	48.0848056	11.2778556	650.5
OHI200ATA	-63.3211	-57.9013	33.1
OHI300ATA	-63.3210947	-57.9013853	32.15
ONS100SWE	57.3953306	11.9245361	44.4
ONSA00SWE	57.3952972	11.9255139	45.5
OP7100FRA	48.8359059	2.3349749	124.553
OPMT00FRA	48.8358806	2.3348833	124.2
ORID00MKD	41.1273111	20.7940472	773
OSN300KOR	37.0826917	127.0336083	64.4
OSN400KOR	37.0826917	127.0336083	64.4
OUS200NZL	-45.869475	170.5109333	26.1
OWMG00NZL	-44.0242952	-176.3688031	21.603
PADO00ITA	45.41115	11.8960556	64.7
PALM00ATA	-64.7750898	-64.0511218	31.2394
PARC00CHL	-53.137	-70.8799	22.3
PARK00AUS	-32.9987611	148.2646139	397.4
PBRI00IND	11.6377796	92.7121363	-22.554
PDEL00PRT	37.7477472	-25.6627667	110.8
PEN200HUN	47.789725	19.2816639	294
PENC00HUN	47.7896	19.2815222	291.7
PERT00AUS	-31.8019	115.8852	12.9
PETS00RUS	53.0233	158.6501361	102.2
PGEN00PHL	6.0649125	125.1316621	121.124
PICL00CAN	51.4798083	-90.161975	315.1
PIE100USA	34.3015058	-108.1189274	2347.7109
PIMO00PHL	14.6357194	121.0777306	95.532
PIN100USA	33.61	-116.46	1256.17
PNGM00PNG	-2.0432222	147.366	116.3
POAL00BRA	-30.0740417	-51.1197639	76.75
POHN00FSM	6.9599444	158.2101167	90.7
POL200KGZ	42.6798	74.6943	1714.2
POLV00UKR	49.6026139	34.5429278	178.1
POTS00DEU	52.3792972	13.0660917	144.4
POVE00BRA	-8.7093361	-63.8963194	119.6
PPPC00PHL	9.7729325	118.7402337	66.543
PRDS00CAN	50.8713	-114.2935	1247.9
PRE300ZAF	-25.7464944	28.2240444	1413.8
PRE400ZAF	-25.7464944	28.2240444	1413.8
PTAG00PHL	14.5354417	121.0407654	86.647
PTBB00DEU	52.2961889	10.4597444	130.2
PTGG00PHL	14.5354022	121.0412654	86.944
PTVL00VUT	-17.7494333	168.315025	86.4
QAQ100GRL	60.7152639	-46.0477611	110.4
QIKI00CAN	67.5593333	-64.0336667	13.3
QUI300ECU	0.2151583	-78.4936083	2922.7
QUI400ECU	0.2151583	-78.4936083	2922.7
QUIN00USA	39.9745528	-120.9444278	1105.7651
RABT00MAR	33.9981028	-6.8542889	90.1
RAEG00PRT	36.9857	-25.1263889	297.9
RAMO00ISR	30.5977583	34.7631389	893.1
RBAY00ZAF	-28.7955458	32.0783851	31.7927
RCMN00KEN	-1.221	36.8937778	1607.54
RDSD00DOM	18.4613972	-69.9113	-9.2087
REDU00BEL	50.0015	5.1448806	369.9
RESO00CAN	74.6908	-94.8933	34.9
REUN00REU	-21.2083333	55.5716667	1558.4
REYK00ISL	64.1387833	-21.9554833	93.1
RGDG00ARG	-53.7858385	-67.7515279	32.364
RIGA00LVA	56.9486194	24.0587722	34.7
RIO200ARG	-53.7854722	-67.7511194	32
RIOP00ECU	-1.6506	-78.6511	2793
ROAG00ESP	36.46335	-6.206275	83.2
ROCK00USA	34.235675	-118.6764306	553.39
ROTH00ATA	-67.5714022	-68.1257462	39.793
SALU00BRA	-2.5934583	-44.2124778	18.9
SAMO00WSM	-13.8492111	-171.7384194	76.9
SANT00CHL	-33.1502878	-70.6685535	723.0746
SASK00CAN	52.1962556	-106.3983528	580
SAVO00BRA	-12.9392472	-38.4322528	76.3
SBOK00ZAF	-29.6693222	17.8792083	1043.1
SCH200CAN	54.8321	-66.8326	498.2
